Id_Registro;fecha_infraccion;Año;Mes;Id_Tipo;id_canton;Id_Provincia;Id_Arma;Id_Motivacion
1293;2014-12-28;2014;DICIEMBRE;1;62;8;1;2
1294;2014-12-28;2014;DICIEMBRE;1;76;10;1;2
1295;2014-12-28;2014;DICIEMBRE;2;90;23;5;1
1296;2014-12-28;2014;DICIEMBRE;1;145;14;1;2
1297;2014-12-29;2014;DICIEMBRE;1;89;4;1;2
1298;2014-12-29;2014;DICIEMBRE;2;191;22;2;2
1299;2014-12-30;2014;DICIEMBRE;1;159;8;2;1
1300;2014-12-30;2014;DICIEMBRE;1;15;10;1;1
1301;2014-12-30;2014;DICIEMBRE;1;119;17;2;1
1302;2014-12-31;2014;DICIEMBRE;1;140;11;3;3
1303;2014-12-31;2014;DICIEMBRE;1;140;11;3;3
1304;2014-12-31;2014;DICIEMBRE;1;171;10;1;1
1305;2014-12-31;2014;DICIEMBRE;2;208;14;1;1
1306;2014-12-31;2014;DICIEMBRE;2;46;1;5;3
1307;2014-12-31;2014;DICIEMBRE;1;76;10;1;1
1308;2014-12-31;2014;DICIEMBRE;1;143;10;1;1
1309;2014-12-31;2014;DICIEMBRE;3;78;7;1;2
1310;2014-12-31;2014;DICIEMBRE;3;59;10;1;1
1311;2015-01-01;2015;ENERO;1;191;22;1;1
1312;2015-01-01;2015;ENERO;1;76;10;1;1
1313;2015-01-01;2015;ENERO;1;62;8;2;1
1314;2015-01-01;2015;ENERO;1;161;19;3;1
1315;2015-01-01;2015;ENERO;1;14;13;2;1
1316;2015-01-01;2015;ENERO;1;60;8;1;1
1317;2015-01-01;2015;ENERO;1;76;10;2;2
1318;2015-01-01;2015;ENERO;1;188;7;1;2
1319;2015-01-01;2015;ENERO;1;124;13;3;1
1320;2015-01-01;2015;ENERO;1;101;14;2;1
1321;2015-01-02;2015;ENERO;1;191;22;2;1
1322;2015-01-02;2015;ENERO;2;132;18;3;1
1323;2015-01-02;2015;ENERO;1;156;13;1;2
1324;2015-01-02;2015;ENERO;1;76;10;2;2
1325;2015-01-02;2015;ENERO;1;33;12;2;1
1326;2015-01-02;2015;ENERO;1;161;19;1;2
1327;2015-01-02;2015;ENERO;2;167;20;5;1
1328;2015-01-02;2015;ENERO;2;14;13;3;1
1329;2015-01-03;2015;ENERO;1;112;8;1;2
1330;2015-01-03;2015;ENERO;1;132;18;1;1
1331;2015-01-04;2015;ENERO;2;132;18;2;1
1332;2015-01-04;2015;ENERO;1;62;8;1;2
1333;2015-01-04;2015;ENERO;3;76;10;1;1
1334;2015-01-04;2015;ENERO;3;76;10;1;1
1335;2015-01-04;2015;ENERO;3;76;10;1;1
1336;2015-01-04;2015;ENERO;1;109;14;1;2
1337;2015-01-04;2015;ENERO;4;185;20;5;3
1338;2015-01-07;2015;ENERO;1;138;19;2;1
1339;2015-01-07;2015;ENERO;1;76;10;1;1
1340;2015-01-08;2015;ENERO;1;218;26;1;3
1341;2015-01-08;2015;ENERO;2;173;8;2;2
1342;2015-01-08;2015;ENERO;1;156;13;1;2
1343;2015-01-08;2015;ENERO;2;76;10;5;1
1344;2015-01-10;2015;ENERO;1;166;6;3;1
1345;2015-01-10;2015;ENERO;1;161;19;2;2
1346;2015-01-10;2015;ENERO;1;161;19;3;2
1347;2015-01-10;2015;ENERO;1;174;2;1;2
1348;2015-01-10;2015;ENERO;1;174;2;1;2
1349;2015-01-10;2015;ENERO;2;10;8;1;2
1350;2015-01-11;2015;ENERO;2;49;10;4;2
1351;2015-01-11;2015;ENERO;1;209;3;2;1
1352;2015-01-11;2015;ENERO;1;88;6;2;2
1353;2015-01-11;2015;ENERO;1;88;6;2;2
1354;2015-01-11;2015;ENERO;1;206;24;1;1
1355;2015-01-11;2015;ENERO;1;59;10;1;2
1356;2015-01-12;2015;ENERO;1;62;8;2;3
1357;2015-01-12;2015;ENERO;1;210;13;2;2
1358;2015-01-12;2015;ENERO;1;76;10;1;2
1359;2015-01-12;2015;ENERO;1;21;13;1;1
1360;2015-01-13;2015;ENERO;1;61;10;1;2
1361;2015-01-14;2015;ENERO;1;161;19;3;1
1362;2015-01-14;2015;ENERO;1;188;7;1;1
1363;2015-01-14;2015;ENERO;4;173;8;2;3
1364;2015-01-15;2015;ENERO;1;124;13;5;3
1365;2015-01-15;2015;ENERO;1;101;14;1;5
1366;2015-01-16;2015;ENERO;1;3;5;2;3
1367;2015-01-16;2015;ENERO;1;3;5;2;3
1368;2015-01-17;2015;ENERO;1;89;4;1;2
1369;2015-01-17;2015;ENERO;1;173;8;2;2
1370;2015-01-17;2015;ENERO;2;161;19;2;1
1371;2015-01-17;2015;ENERO;1;101;14;1;2
1372;2015-01-17;2015;ENERO;1;39;14;1;1
1373;2015-01-18;2015;ENERO;1;161;19;2;1
1374;2015-01-18;2015;ENERO;1;62;8;1;2
1375;2015-01-18;2015;ENERO;1;39;14;1;1
1376;2015-01-18;2015;ENERO;1;163;8;1;2
1377;2015-01-18;2015;ENERO;1;171;10;3;1
1378;2015-01-19;2015;ENERO;1;99;12;1;2
1379;2015-01-19;2015;ENERO;1;99;12;1;2
1380;2015-01-21;2015;ENERO;1;101;14;2;2
1381;2015-01-22;2015;ENERO;1;209;3;3;2
1382;2015-01-22;2015;ENERO;1;20;3;1;2
1383;2015-01-23;2015;ENERO;1;161;19;1;2
1384;2015-01-23;2015;ENERO;1;21;13;2;2
1385;2015-01-24;2015;ENERO;1;96;12;2;3
1386;2015-01-25;2015;ENERO;1;62;8;1;2
1387;2015-01-25;2015;ENERO;1;76;10;1;1
1388;2015-01-25;2015;ENERO;1;115;10;1;2
1389;2015-01-25;2015;ENERO;1;151;19;1;2
1390;2015-01-25;2015;ENERO;3;76;10;1;2
1391;2015-01-25;2015;ENERO;1;61;10;2;2
1392;2015-01-25;2015;ENERO;1;26;23;2;1
1393;2015-01-25;2015;ENERO;1;59;10;1;2
1394;2015-01-25;2015;ENERO;1;212;13;1;1
1395;2015-01-25;2015;ENERO;1;59;10;1;1
1396;2015-01-27;2015;ENERO;1;64;12;1;1
1397;2015-01-28;2015;ENERO;1;71;1;2;1
1398;2015-01-28;2015;ENERO;1;218;26;2;2
1399;2015-01-28;2015;ENERO;1;218;26;2;2
1400;2015-01-29;2015;ENERO;1;101;14;1;1
1401;2015-01-29;2015;ENERO;1;145;14;2;1
1402;2015-01-29;2015;ENERO;2;55;7;1;3
1403;2015-01-29;2015;ENERO;1;211;13;2;1
1404;2015-01-29;2015;ENERO;1;211;13;2;1
1405;2015-01-29;2015;ENERO;3;59;10;1;2
1406;2015-01-30;2015;ENERO;1;76;10;1;1
1407;2015-01-30;2015;ENERO;1;161;19;2;1
1408;2015-01-30;2015;ENERO;1;182;14;1;3
1409;2015-02-01;2015;FEBRERO;2;161;19;5;2
1410;2015-02-01;2015;FEBRERO;1;79;11;1;1
1411;2015-02-01;2015;FEBRERO;1;213;13;2;1
1412;2015-02-01;2015;FEBRERO;1;9;7;2;1
1413;2015-02-01;2015;FEBRERO;1;74;5;3;2
1414;2015-02-01;2015;FEBRERO;1;213;13;1;1
1415;2015-02-01;2015;FEBRERO;1;139;14;1;1
1416;2015-02-02;2015;FEBRERO;2;103;18;5;2
1417;2015-02-02;2015;FEBRERO;1;153;23;1;2
1418;2015-02-04;2015;FEBRERO;2;90;23;1;1
1419;2015-02-05;2015;FEBRERO;3;89;4;1;2
1420;2015-02-05;2015;FEBRERO;1;24;1;1;1
1421;2015-02-06;2015;FEBRERO;1;76;10;1;2
1422;2015-02-07;2015;FEBRERO;1;55;7;1;1
1423;2015-02-07;2015;FEBRERO;1;90;23;1;1
1424;2015-02-07;2015;FEBRERO;1;53;14;1;1
1425;2015-02-07;2015;FEBRERO;1;161;19;5;2
1426;2015-02-07;2015;FEBRERO;1;1;14;1;2
1427;2015-02-08;2015;FEBRERO;1;76;10;1;1
1428;2015-02-08;2015;FEBRERO;1;213;13;1;3
1429;2015-02-08;2015;FEBRERO;1;161;19;2;1
1430;2015-02-08;2015;FEBRERO;1;78;7;3;1
1431;2015-02-08;2015;FEBRERO;1;161;19;3;2
1432;2015-02-09;2015;FEBRERO;1;12;4;2;3
1433;2015-02-09;2015;FEBRERO;1;59;10;1;2
1434;2015-02-09;2015;FEBRERO;1;76;10;1;2
1435;2015-02-10;2015;FEBRERO;1;100;7;1;1
1436;2015-02-10;2015;FEBRERO;4;191;22;2;3
1437;2015-02-11;2015;FEBRERO;1;88;6;2;2
1438;2015-02-12;2015;FEBRERO;1;161;19;2;1
1439;2015-02-13;2015;FEBRERO;1;119;17;1;2
1440;2015-02-13;2015;FEBRERO;1;76;10;1;2
1441;2015-02-13;2015;FEBRERO;1;93;6;4;2
1442;2015-02-13;2015;FEBRERO;1;161;19;2;1
1443;2015-02-14;2015;FEBRERO;1;90;23;6;3
1444;2015-02-14;2015;FEBRERO;1;161;19;5;2
1445;2015-02-14;2015;FEBRERO;1;76;10;1;2
1446;2015-02-14;2015;FEBRERO;4;89;4;2;3
1447;2015-02-15;2015;FEBRERO;1;131;7;1;1
1448;2015-02-15;2015;FEBRERO;1;76;10;1;2
1449;2015-02-15;2015;FEBRERO;1;76;10;1;2
1450;2015-02-15;2015;FEBRERO;1;76;10;1;2
1451;2015-02-15;2015;FEBRERO;2;109;14;2;3
1452;2015-02-15;2015;FEBRERO;1;187;10;1;2
1453;2015-02-16;2015;FEBRERO;1;79;11;2;1
1454;2015-02-16;2015;FEBRERO;1;53;14;1;2
1455;2015-02-16;2015;FEBRERO;2;119;17;5;1
1456;2015-02-17;2015;FEBRERO;1;156;13;1;1
1457;2015-02-17;2015;FEBRERO;1;76;10;1;2
1458;2015-02-17;2015;FEBRERO;1;76;10;1;1
1459;2015-02-17;2015;FEBRERO;2;14;13;2;3
1460;2015-02-17;2015;FEBRERO;1;90;23;3;2
1461;2015-02-19;2015;FEBRERO;2;161;19;2;2
1462;2015-02-19;2015;FEBRERO;1;102;19;5;1
1463;2015-02-19;2015;FEBRERO;1;100;7;1;2
1464;2015-02-19;2015;FEBRERO;1;60;8;2;2
1465;2015-02-20;2015;FEBRERO;2;161;19;3;2
1466;2015-02-20;2015;FEBRERO;1;126;5;3;1
1467;2015-02-20;2015;FEBRERO;1;126;5;3;1
1468;2015-02-20;2015;FEBRERO;1;90;23;1;2
1469;2015-02-21;2015;FEBRERO;1;161;19;2;1
1470;2015-02-21;2015;FEBRERO;2;161;19;2;1
1471;2015-02-21;2015;FEBRERO;1;90;23;1;1
1472;2015-02-21;2015;FEBRERO;1;115;10;1;1
1473;2015-02-21;2015;FEBRERO;1;51;10;2;1
1474;2015-02-21;2015;FEBRERO;2;191;22;1;2
1475;2015-02-21;2015;FEBRERO;1;191;22;1;2
1476;2015-02-22;2015;FEBRERO;1;102;19;5;2
1477;2015-02-22;2015;FEBRERO;2;55;7;5;1
1478;2015-02-22;2015;FEBRERO;1;76;10;1;1
1479;2015-02-22;2015;FEBRERO;2;87;20;3;1
1480;2015-02-22;2015;FEBRERO;3;59;10;1;2
1481;2015-02-22;2015;FEBRERO;3;59;10;1;2
1482;2015-02-22;2015;FEBRERO;1;44;11;2;1
1483;2015-02-24;2015;FEBRERO;1;3;5;2;3
1484;2015-02-24;2015;FEBRERO;1;76;10;2;1
1485;2015-02-25;2015;FEBRERO;1;159;8;1;2
1486;2015-02-26;2015;FEBRERO;1;96;12;2;2
1487;2015-02-26;2015;FEBRERO;1;76;10;1;2
1488;2015-02-26;2015;FEBRERO;1;62;8;3;2
1489;2015-02-27;2015;FEBRERO;1;87;20;1;2
1490;2015-02-27;2015;FEBRERO;1;62;8;1;1
1491;2015-03-01;2015;MARZO;1;76;10;1;1
1492;2015-03-01;2015;MARZO;1;76;10;1;1
1493;2015-03-01;2015;MARZO;1;76;10;2;1
1494;2015-03-01;2015;MARZO;1;76;10;1;2
1495;2015-03-01;2015;MARZO;1;76;10;1;1
1496;2015-03-01;2015;MARZO;1;76;10;1;2
1497;2015-03-01;2015;MARZO;1;143;10;5;1
1498;2015-03-01;2015;MARZO;2;143;10;3;1
1499;2015-03-02;2015;MARZO;1;76;10;1;2
1500;2015-03-03;2015;MARZO;1;135;14;2;2
1501;2015-03-04;2015;MARZO;1;163;8;1;2
1502;2015-03-04;2015;MARZO;1;75;2;6;3
1503;2015-03-05;2015;MARZO;1;191;22;2;1
1504;2015-03-05;2015;MARZO;1;145;14;1;1
1505;2015-03-05;2015;MARZO;4;161;19;5;3
1506;2015-03-06;2015;MARZO;1;53;14;4;2
1507;2015-03-06;2015;MARZO;2;76;10;1;2
1508;2015-03-06;2015;MARZO;1;180;24;5;4
1509;2015-03-06;2015;MARZO;2;76;10;2;2
1510;2015-03-06;2015;MARZO;2;76;10;2;2
1511;2015-03-07;2015;MARZO;1;26;23;3;1
1512;2015-03-07;2015;MARZO;4;100;7;5;3
1513;2015-03-08;2015;MARZO;1;76;10;1;2
1514;2015-03-08;2015;MARZO;1;161;19;2;1
1515;2015-03-08;2015;MARZO;3;20;14;1;3
1516;2015-03-08;2015;MARZO;1;173;8;1;2
1517;2015-03-08;2015;MARZO;1;173;8;1;2
1518;2015-03-08;2015;MARZO;4;161;19;5;3
1519;2015-03-08;2015;MARZO;1;173;8;1;2
1520;2015-03-09;2015;MARZO;1;21;13;1;1
1521;2015-03-10;2015;MARZO;1;55;7;1;2
1522;2015-03-10;2015;MARZO;1;76;10;1;2
1523;2015-03-10;2015;MARZO;1;123;25;1;1
1524;2015-03-10;2015;MARZO;1;100;7;1;2
1525;2015-03-10;2015;MARZO;3;62;8;1;2
1526;2015-03-10;2015;MARZO;2;49;10;4;1
1527;2015-03-11;2015;MARZO;2;55;7;1;1
1528;2015-03-11;2015;MARZO;1;76;10;2;1
1529;2015-03-11;2015;MARZO;1;144;7;3;2
1530;2015-03-12;2015;MARZO;1;76;10;1;2
1531;2015-03-12;2015;MARZO;1;195;23;1;1
1532;2015-03-12;2015;MARZO;1;191;22;1;2
1533;2015-03-12;2015;MARZO;2;76;10;1;2
1534;2015-03-13;2015;MARZO;1;191;22;2;1
1535;2015-03-13;2015;MARZO;1;76;10;2;1
1536;2015-03-13;2015;MARZO;1;78;7;1;2
1537;2015-03-13;2015;MARZO;1;76;10;1;2
1538;2015-03-13;2015;MARZO;1;161;19;5;3
1539;2015-03-14;2015;MARZO;1;79;11;2;2
1540;2015-03-15;2015;MARZO;2;62;8;2;3
1541;2015-03-15;2015;MARZO;1;76;10;1;2
1542;2015-03-15;2015;MARZO;1;150;14;2;2
1543;2015-03-15;2015;MARZO;3;59;10;1;2
1544;2015-03-15;2015;MARZO;1;90;23;1;1
1545;2015-03-16;2015;MARZO;1;76;10;1;2
1546;2015-03-16;2015;MARZO;1;213;13;5;1
1547;2015-03-16;2015;MARZO;1;163;8;2;1
1548;2015-03-16;2015;MARZO;1;115;10;2;1
1549;2015-03-16;2015;MARZO;1;120;11;2;1
1550;2015-03-16;2015;MARZO;1;11;7;4;2
1551;2015-03-16;2015;MARZO;1;76;10;1;2
1552;2015-03-17;2015;MARZO;1;101;14;1;2
1553;2015-03-18;2015;MARZO;1;161;19;5;2
1554;2015-03-19;2015;MARZO;1;192;6;1;3
1555;2015-03-20;2015;MARZO;4;86;17;2;3
1556;2015-03-20;2015;MARZO;1;174;2;5;1
1557;2015-03-21;2015;MARZO;1;161;19;2;1
1558;2015-03-21;2015;MARZO;1;161;19;2;1
1559;2015-03-21;2015;MARZO;1;153;23;1;1
1560;2015-03-21;2015;MARZO;1;76;10;2;2
1561;2015-03-22;2015;MARZO;1;161;19;2;1
1562;2015-03-22;2015;MARZO;1;76;10;2;1
1563;2015-03-22;2015;MARZO;1;62;8;1;2
1564;2015-03-22;2015;MARZO;1;76;10;2;1
1565;2015-03-22;2015;MARZO;1;62;8;1;2
1566;2015-03-22;2015;MARZO;1;131;7;2;2
1567;2015-03-22;2015;MARZO;1;131;7;3;2
1568;2015-03-22;2015;MARZO;1;162;5;5;3
1569;2015-03-23;2015;MARZO;4;109;14;2;3
1570;2015-03-23;2015;MARZO;1;53;14;1;2
1571;2015-03-23;2015;MARZO;1;195;23;3;1
1572;2015-03-23;2015;MARZO;1;46;1;2;2
1573;2015-03-23;2015;MARZO;2;24;1;1;1
1574;2015-03-24;2015;MARZO;1;76;10;1;2
1575;2015-03-26;2015;MARZO;1;209;3;5;2
1576;2015-03-26;2015;MARZO;1;209;3;5;2
1577;2015-03-27;2015;MARZO;4;191;22;4;3
1578;2015-03-27;2015;MARZO;1;76;10;1;1
1579;2015-03-27;2015;MARZO;1;76;10;1;1
1580;2015-03-27;2015;MARZO;1;76;10;1;1
1581;2015-03-27;2015;MARZO;1;161;19;2;2
1582;2015-03-28;2015;MARZO;2;161;19;6;2
1583;2015-03-28;2015;MARZO;1;195;23;1;1
1584;2015-03-28;2015;MARZO;1;61;10;2;1
1585;2015-03-29;2015;MARZO;1;90;23;2;1
1586;2015-03-29;2015;MARZO;1;90;23;1;1
1587;2015-03-29;2015;MARZO;1;161;19;5;2
1588;2015-03-29;2015;MARZO;1;46;1;1;2
1589;2015-03-29;2015;MARZO;1;87;20;1;2
1590;2015-03-29;2015;MARZO;1;39;14;1;1
1591;2015-03-29;2015;MARZO;1;159;8;1;2
1592;2015-03-30;2015;MARZO;2;161;19;2;1
1593;2015-03-31;2015;MARZO;1;100;7;2;2
1594;2015-03-31;2015;MARZO;1;87;20;2;3
1595;2015-03-31;2015;MARZO;1;104;10;1;1
1596;2015-03-31;2015;MARZO;1;161;19;2;2
1597;2015-04-01;2015;ABRIL;1;51;10;1;1
1598;2015-04-01;2015;ABRIL;4;104;10;5;3
1599;2015-04-02;2015;ABRIL;1;12;4;3;2
1600;2015-04-02;2015;ABRIL;1;115;10;1;2
1601;2015-04-02;2015;ABRIL;3;115;10;1;5
1602;2015-04-03;2015;ABRIL;1;59;10;1;2
1603;2015-04-04;2015;ABRIL;3;115;10;1;2
1604;2015-04-04;2015;ABRIL;2;213;13;5;1
1605;2015-04-04;2015;ABRIL;1;145;14;1;3
1606;2015-04-04;2015;ABRIL;2;161;19;2;2
1607;2015-04-05;2015;ABRIL;1;62;8;1;2
1608;2015-04-05;2015;ABRIL;1;76;10;1;1
1609;2015-04-05;2015;ABRIL;1;161;19;2;1
1610;2015-04-05;2015;ABRIL;1;208;14;2;2
1611;2015-04-05;2015;ABRIL;1;62;8;1;2
1612;2015-04-05;2015;ABRIL;4;65;14;2;3
1613;2015-04-06;2015;ABRIL;1;191;22;2;1
1614;2015-04-06;2015;ABRIL;1;76;10;5;2
1615;2015-04-06;2015;ABRIL;1;76;10;5;2
1616;2015-04-06;2015;ABRIL;2;215;25;2;1
1617;2015-04-07;2015;ABRIL;1;63;3;1;1
1618;2015-04-07;2015;ABRIL;3;156;13;1;2
1619;2015-04-07;2015;ABRIL;1;76;10;1;1
1620;2015-04-07;2015;ABRIL;1;76;10;2;1
1621;2015-04-08;2015;ABRIL;1;195;23;2;1
1622;2015-04-08;2015;ABRIL;1;76;10;3;1
1623;2015-04-09;2015;ABRIL;1;102;19;3;3
1624;2015-04-09;2015;ABRIL;1;59;10;1;2
1625;2015-04-10;2015;ABRIL;1;76;10;1;1
1626;2015-04-10;2015;ABRIL;1;59;10;1;2
1627;2015-04-10;2015;ABRIL;1;190;24;4;3
1628;2015-04-10;2015;ABRIL;1;190;24;4;3
1629;2015-04-11;2015;ABRIL;1;76;10;1;1
1630;2015-04-11;2015;ABRIL;3;59;10;1;2
1631;2015-04-12;2015;ABRIL;1;46;1;2;2
1632;2015-04-12;2015;ABRIL;1;108;13;1;2
1633;2015-04-12;2015;ABRIL;1;76;10;1;1
1634;2015-04-13;2015;ABRIL;1;161;19;2;2
1635;2015-04-13;2015;ABRIL;1;76;10;2;2
1636;2015-04-13;2015;ABRIL;1;100;7;1;2
1637;2015-04-15;2015;ABRIL;1;76;10;1;1
1638;2015-04-15;2015;ABRIL;1;156;13;1;2
1639;2015-04-15;2015;ABRIL;2;205;16;1;3
1640;2015-04-15;2015;ABRIL;1;59;10;1;2
1641;2015-04-15;2015;ABRIL;1;101;14;4;2
1642;2015-04-17;2015;ABRIL;1;161;19;3;3
1643;2015-04-17;2015;ABRIL;2;161;19;1;2
1644;2015-04-17;2015;ABRIL;1;65;14;2;3
1645;2015-04-17;2015;ABRIL;1;90;23;1;3
1646;2015-04-17;2015;ABRIL;1;101;14;1;2
1647;2015-04-17;2015;ABRIL;1;218;26;1;1
1648;2015-04-17;2015;ABRIL;2;3;5;3;1
1649;2015-04-18;2015;ABRIL;1;76;10;3;1
1650;2015-04-18;2015;ABRIL;1;148;13;1;2
1651;2015-04-19;2015;ABRIL;1;46;1;5;2
1652;2015-04-19;2015;ABRIL;1;100;7;2;1
1653;2015-04-19;2015;ABRIL;1;135;14;2;1
1654;2015-04-19;2015;ABRIL;1;173;8;2;1
1655;2015-04-19;2015;ABRIL;1;156;13;1;2
1656;2015-04-19;2015;ABRIL;1;119;17;1;1
1657;2015-04-19;2015;ABRIL;1;76;10;3;2
1658;2015-04-19;2015;ABRIL;2;161;19;5;4
1659;2015-04-19;2015;ABRIL;1;76;10;1;1
1660;2015-04-20;2015;ABRIL;1;156;13;1;1
1661;2015-04-21;2015;ABRIL;1;59;10;1;2
1662;2015-04-22;2015;ABRIL;1;187;10;1;2
1663;2015-04-23;2015;ABRIL;1;115;10;1;2
1664;2015-04-23;2015;ABRIL;1;76;10;1;2
1665;2015-04-24;2015;ABRIL;1;90;23;2;2
1666;2015-04-25;2015;ABRIL;1;161;19;2;1
1667;2015-04-26;2015;ABRIL;3;62;8;1;2
1668;2015-04-26;2015;ABRIL;1;145;14;3;3
1669;2015-04-26;2015;ABRIL;1;217;7;1;2
1670;2015-04-26;2015;ABRIL;1;76;10;1;2
1671;2015-04-26;2015;ABRIL;1;76;10;1;2
1672;2015-04-26;2015;ABRIL;1;156;13;1;2
1673;2015-04-28;2015;ABRIL;1;76;10;1;2
1674;2015-04-28;2015;ABRIL;1;185;20;1;2
1675;2015-04-28;2015;ABRIL;1;160;13;3;2
1676;2015-04-29;2015;ABRIL;3;62;8;1;2
1677;2015-04-29;2015;ABRIL;2;46;1;4;2
1678;2015-04-29;2015;ABRIL;1;62;8;1;1
1679;2015-04-30;2015;ABRIL;1;106;13;1;1
1680;2015-04-30;2015;ABRIL;1;42;10;1;3
1681;2015-04-30;2015;ABRIL;4;101;14;2;3
1682;2015-05-01;2015;MAYO;1;100;7;1;2
1683;2015-05-01;2015;MAYO;1;119;17;2;2
1684;2015-05-01;2015;MAYO;1;173;8;1;2
1685;2015-05-01;2015;MAYO;1;60;8;2;2
1686;2015-05-01;2015;MAYO;1;46;1;3;2
1687;2015-05-02;2015;MAYO;2;162;5;3;2
1688;2015-05-02;2015;MAYO;1;76;10;1;2
1689;2015-05-02;2015;MAYO;1;76;10;1;1
1690;2015-05-02;2015;MAYO;1;148;13;1;2
1691;2015-05-02;2015;MAYO;1;191;22;1;1
1692;2015-05-03;2015;MAYO;1;76;10;1;2
1693;2015-05-03;2015;MAYO;2;161;19;2;2
1694;2015-05-03;2015;MAYO;1;76;10;1;2
1695;2015-05-03;2015;MAYO;1;137;19;2;1
1696;2015-05-03;2015;MAYO;1;76;10;1;1
1697;2015-05-03;2015;MAYO;2;161;19;2;2
1698;2015-05-03;2015;MAYO;1;171;10;1;2
1699;2015-05-03;2015;MAYO;1;76;10;2;2
1700;2015-05-03;2015;MAYO;1;79;11;2;1
1701;2015-05-05;2015;MAYO;1;76;10;5;1
1702;2015-05-06;2015;MAYO;1;156;13;1;2
1703;2015-05-06;2015;MAYO;1;166;6;5;2
1704;2015-05-06;2015;MAYO;1;24;1;1;2
1705;2015-05-07;2015;MAYO;2;51;10;1;2
1706;2015-05-07;2015;MAYO;1;76;10;1;1
1707;2015-05-07;2015;MAYO;4;96;12;5;3
1708;2015-05-08;2015;MAYO;1;73;5;4;1
1709;2015-05-09;2015;MAYO;1;100;7;2;2
1710;2015-05-09;2015;MAYO;1;76;10;1;1
1711;2015-05-09;2015;MAYO;1;76;10;4;2
1712;2015-05-10;2015;MAYO;1;210;13;1;2
1713;2015-05-10;2015;MAYO;1;60;8;2;1
1714;2015-05-10;2015;MAYO;1;49;10;1;2
1715;2015-05-10;2015;MAYO;1;24;1;1;1
1716;2015-05-10;2015;MAYO;1;159;8;2;2
1717;2015-05-10;2015;MAYO;1;148;13;1;2
1718;2015-05-11;2015;MAYO;1;161;19;2;2
1719;2015-05-11;2015;MAYO;1;76;10;1;2
1720;2015-05-11;2015;MAYO;1;39;14;1;3
1721;2015-05-12;2015;MAYO;1;167;20;4;4
1722;2015-05-13;2015;MAYO;1;159;8;2;2
1723;2015-05-15;2015;MAYO;1;76;10;1;1
1724;2015-05-16;2015;MAYO;1;161;19;2;1
1725;2015-05-16;2015;MAYO;1;21;13;1;2
1726;2015-05-17;2015;MAYO;4;161;19;2;3
1727;2015-05-17;2015;MAYO;1;76;10;1;1
1728;2015-05-17;2015;MAYO;4;5;24;5;3
1729;2015-05-17;2015;MAYO;1;161;19;2;1
1730;2015-05-17;2015;MAYO;1;156;13;1;2
1731;2015-05-19;2015;MAYO;1;79;11;2;1
1732;2015-05-19;2015;MAYO;2;161;19;2;2
1733;2015-05-19;2015;MAYO;1;210;13;1;2
1734;2015-05-19;2015;MAYO;1;210;13;1;2
1735;2015-05-20;2015;MAYO;1;76;10;1;2
1736;2015-05-20;2015;MAYO;1;62;8;1;2
1737;2015-05-20;2015;MAYO;1;208;14;1;2
1738;2015-05-20;2015;MAYO;4;119;17;2;3
1739;2015-05-20;2015;MAYO;1;59;10;1;2
1740;2015-05-21;2015;MAYO;1;212;13;2;2
1741;2015-05-22;2015;MAYO;1;76;10;1;1
1742;2015-05-22;2015;MAYO;1;4;10;2;1
1743;2015-05-22;2015;MAYO;1;76;10;1;2
1744;2015-05-22;2015;MAYO;1;76;10;1;2
1745;2015-05-23;2015;MAYO;2;161;19;2;2
1746;2015-05-23;2015;MAYO;1;76;10;1;1
1747;2015-05-24;2015;MAYO;1;76;10;2;1
1748;2015-05-24;2015;MAYO;1;161;19;2;2
1749;2015-05-24;2015;MAYO;1;161;19;2;1
1750;2015-05-24;2015;MAYO;1;76;10;2;1
1751;2015-05-25;2015;MAYO;1;167;20;2;2
1752;2015-05-25;2015;MAYO;1;213;13;1;2
1753;2015-05-25;2015;MAYO;4;90;23;1;3
1754;2015-05-26;2015;MAYO;4;76;10;5;3
1755;2015-05-26;2015;MAYO;1;131;7;1;2
1756;2015-05-26;2015;MAYO;1;159;8;1;2
1757;2015-05-26;2015;MAYO;1;61;10;3;2
1758;2015-05-27;2015;MAYO;1;76;10;1;2
1759;2015-05-27;2015;MAYO;1;76;10;2;2
1760;2015-05-27;2015;MAYO;1;76;10;1;2
1761;2015-05-28;2015;MAYO;1;156;13;1;2
1762;2015-05-28;2015;MAYO;1;76;10;1;2
1763;2015-05-29;2015;MAYO;1;191;22;1;1
1764;2015-05-29;2015;MAYO;1;100;7;1;2
1765;2015-05-30;2015;MAYO;1;173;8;3;1
1766;2015-05-30;2015;MAYO;1;135;14;1;1
1767;2015-05-30;2015;MAYO;1;13;13;1;2
1768;2015-05-30;2015;MAYO;2;136;10;3;2
1769;2015-05-31;2015;MAYO;1;161;19;2;2
1770;2015-05-31;2015;MAYO;1;76;10;1;1
1771;2015-05-31;2015;MAYO;1;76;10;1;1
1772;2015-05-31;2015;MAYO;2;191;22;2;1
1773;2015-05-31;2015;MAYO;1;156;13;1;1
1774;2015-05-31;2015;MAYO;2;55;7;2;1
1775;2015-05-31;2015;MAYO;2;62;8;1;1
1776;2015-05-31;2015;MAYO;1;209;3;1;2
1777;2015-06-01;2015;JUNIO;4;90;23;2;3
1778;2015-06-01;2015;JUNIO;1;76;10;1;2
